station_id,sensor_id,sensor_code,sensor_name,quantity,unit,dt,value,lat,lon,station_name
10,56,Prec_12_ore,Precipitazione 12 ore,,mm,2026-06-21 16:15:00,0.0,46.192811,12.563615,Barcis
10,57,Prec_24_ore,Precipitazione 24 ore,,mm,2026-06-21 16:15:00,1.6,46.192811,12.563615,Barcis
10,58,Prec_48_ore,Precipitazione 48 ore,,mm,2026-06-21 16:15:00,35.5,46.192811,12.563615,Barcis
10,5,Dv,Direzione vento,,°N,2026-06-21 16:15:00,313.714285714286,46.192811,12.563615,Barcis
10,6,Vv,Velocità vento,,m/s,2026-06-21 16:15:00,0.106666666666667,46.192811,12.563615,Barcis
10,7,VvMax,Velocità vento massima,,m/s,2026-06-21 16:15:00,0.9,46.192811,12.563615,Barcis
10,8,DvMax,Direzione vento della velocità massima,,°N,2026-06-21 16:15:00,228.0,46.192811,12.563615,Barcis
10,81,MISxG,Misure xG,,sts,2026-06-21 16:15:00,1.0,46.192811,12.563615,Barcis
10,32,DvVett,Direzione vento vettoriale,,°N,2026-06-21 16:15:00,264.285714285714,46.192811,12.563615,Barcis
10,33,VvVett,Velocità vento vettoriale,,m/s,2026-06-21 16:15:00,0.214285714285714,46.192811,12.563615,Barcis
10,48,CAR,Corrente di carica,,mA,2026-06-21 16:15:00,81.0,46.192811,12.563615,Barcis
10,49,SCAR,Corrente di scarica,,mA,2026-06-21 16:15:00,201.0,46.192811,12.563615,Barcis
10,143,STSpluv (RAW),Stato Pluv (RAW),,sts,2026-06-21 16:15:00,256.0,46.192811,12.563615,Barcis
11,24,IDRO,Idrometro,,m,2026-06-21 16:15:00,401.39,46.187855,12.575168,Barcis invaso
11,48,CAR,Corrente di carica,,mA,2026-06-21 16:15:00,88.0,46.187855,12.575168,Barcis invaso
11,49,SCAR,Corrente di scarica,,mA,2026-06-21 16:15:00,92.0,46.187855,12.575168,Barcis invaso
12,24,IDRO,Idrometro,,m,2026-06-21 16:00:00,-0.03,46.028068,13.207894,Basaldella
12,48,CAR,Corrente di carica,,mA,2026-06-21 16:00:00,143.0,46.028068,13.207894,Basaldella
12,49,SCAR,Corrente di scarica,,mA,2026-06-21 16:00:00,94.0,46.028068,13.207894,Basaldella
13,85,P_1h,Pioggia oraria,,mm,2026-06-21 16:00:00,0.0,46.088296,12.790575,Basaldella di Vivaro
13,1,RR,RR,,mm,2026-06-21 16:15:00,0.0,46.088296,12.790575,Basaldella di Vivaro
13,2,T,Temperatura aria,,°C,2026-06-21 16:15:00,35.0,46.088296,12.790575,Basaldella di Vivaro
13,3,U,Igrometro,,%,2026-06-21 16:15:00,38.7,46.088296,12.790575,Basaldella di Vivaro
13,30,P,Pluviometro,,mm,2026-06-21 16:15:00,0.0,46.088296,12.790575,Basaldella di Vivaro
13,52,Prec_5_min,Precipitazione 5 min,,mm,2026-06-21 16:15:00,0.0,46.088296,12.790575,Basaldella di Vivaro
13,53,Prec_60_min,Precipitazione 60 min,,mm,2026-06-21 16:15:00,0.0,46.088296,12.790575,Basaldella di Vivaro
13,54,Prec_3_ore,Precipitazione 3 ore,,mm,2026-06-21 16:15:00,0.0,46.088296,12.790575,Basaldella di Vivaro
13,55,Prec_6_ore,Precipitazione 6 ore,,mm,2026-06-21 16:15:00,0.0,46.088296,12.790575,Basaldella di Vivaro
13,56,Prec_12_ore,Precipitazione 12 ore,,mm,2026-06-21 16:15:00,0.0,46.088296,12.790575,Basaldella di Vivaro
13,57,Prec_24_ore,Precipitazione 24 ore,,mm,2026-06-21 16:15:00,5.8,46.088296,12.790575,Basaldella di Vivaro
13,58,Prec_48_ore,Precipitazione 48 ore,,mm,2026-06-21 16:15:00,5.8,46.088296,12.790575,Basaldella di Vivaro
13,48,CAR,Corrente di carica,,mA,2026-06-21 16:15:00,298.0,46.088296,12.790575,Basaldella di Vivaro
13,49,SCAR,Corrente di scarica,,mA,2026-06-21 16:15:00,84.0,46.088296,12.790575,Basaldella di Vivaro
14,85,P_1h,Pioggia oraria,,mm,2026-06-21 16:00:00,0.0,46.485876,13.189084,Bevorchians
14,1,RR,RR,,mm,2026-06-21 16:15:00,0.0,46.485876,13.189084,Bevorchians
14,2,T,Temperatura aria,,°C,2026-06-21 16:15:00,25.3,46.485876,13.189084,Bevorchians
14,30,P,Pluviometro,,mm,2026-06-21 16:15:00,0.0,46.485876,13.189084,Bevorchians
14,48,CAR,Corrente di carica,,mA,2026-06-21 16:15:00,34.0,46.485876,13.189084,Bevorchians
14,49,SCAR,Corrente di scarica,,mA,2026-06-21 16:15:00,93.0,46.485876,13.189084,Bevorchians
14,52,Prec_5_min,Precipitazione 5 min,,mm,2026-06-21 16:15:00,0.0,46.485876,13.189084,Bevorchians
14,53,Prec_60_min,Precipitazione 60 min,,mm,2026-06-21 16:15:00,0.0,46.485876,13.189084,Bevorchians
14,54,Prec_3_ore,Precipitazione 3 ore,,mm,2026-06-21 16:15:00,0.0,46.485876,13.189084,Bevorchians
