station_id,station_name,variable,value,dt,lat,lon,gestore,source
DPC::110,Paularo,TARIA2M,29.7,2026-06-21 14:15:00+00:00,46.526109,13.121217,DPC,DPC
DPC::111,Pavia di Udine,TARIA2M,34.2,2026-06-21 14:15:00+00:00,45.992595,13.295932,DPC,DPC
DPC::113,Pesariis,TARIA2M,25.8,2026-06-21 14:30:00+00:00,46.521834,12.775128,DPC,DPC
DPC::116,Platischis,TARIA2M,28.8,2026-06-21 14:15:00+00:00,46.242752,13.378085,DPC,DPC
DPC::124,Ponte Sambo,TARIA2M,29.0,2026-06-21 14:15:00+00:00,46.267018,13.329246,DPC,DPC
DPC::127,Pontebba T. P.,TARIA2M,26.0,2026-06-21 14:15:00+00:00,46.506062,13.307569,DPC,DPC
DPC::129,Porcia,TARIA2M,34.1,2026-06-21 14:15:00+00:00,45.921867,12.614163,DPC,DPC
DPC::13,Basaldella di Vivaro,TARIA2M,35.0,2026-06-21 14:15:00+00:00,46.088296,12.790575,DPC,DPC
DPC::131,Pordenone meteo,TARIA2M,36.1,2026-06-21 14:15:00+00:00,45.958694,12.649633,DPC,DPC
DPC::133,Povoletto,TARIA2M,34.9,2026-06-21 14:15:00+00:00,46.122873,13.309328,DPC,DPC
DPC::135,Pramollo,TARIA2M,24.2,2026-06-21 14:15:00+00:00,46.529829,13.303484,DPC,DPC
DPC::136,Pramosio,TARIA2M,22.5,2026-06-21 14:15:00+00:00,46.587240514442,13.02948474884,DPC,DPC
DPC::139,Prato Carnico,TARIA2M,26.5,2026-06-21 14:15:00+00:00,46.51879,12.80572,DPC,DPC
DPC::14,Bevorchians,TARIA2M,25.3,2026-06-21 14:15:00+00:00,46.485876,13.189084,DPC,DPC
DPC::141,Prepotto,TARIA2M,33.4,2026-06-21 14:15:00+00:00,46.048288,13.489992,DPC,DPC
DPC::142,Prescudin,TARIA2M,24.2,2026-06-21 14:30:00+00:00,46.192728,12.489222,DPC,DPC
DPC::143,Prosecco,TARIA2M,30.8,2026-06-21 14:15:00+00:00,45.703935,13.756735,DPC,DPC
DPC::144,Pulfero,TARIA2M,28.2,2026-06-21 14:15:00+00:00,46.173298,13.483116,DPC,DPC
DPC::145,Ravascletto,TARIA2M,26.2,2026-06-21 14:15:00+00:00,46.519455,12.917373,DPC,DPC
DPC::146,Resia,TARIA2M,31.4,2026-06-21 14:15:00+00:00,46.375891,13.295677,DPC,DPC
DPC::147,Resiutta,TARIA2M,30.5,2026-06-21 14:15:00+00:00,46.388879,13.221205,DPC,DPC
DPC::148,Rest,TARIA2M,18.6,2026-06-21 14:15:00+00:00,46.35198,12.802418,DPC,DPC
DPC::149,Rifugio Maniago,TARIA2M,17.4,2026-06-21 14:30:00+00:00,46.321547,12.394367,DPC,DPC
DPC::150,Rifugio Marinelli,TARIA2M,16.1,2026-06-21 14:15:00+00:00,46.595027,12.894828,DPC,DPC
DPC::151,Rifugio Pordenone,TARIA2M,17.7,2026-06-21 14:15:00+00:00,46.378862,12.489489,DPC,DPC
DPC::152,Rifugio Tamai - Zoncolan,TARIA2M,20.0,2026-06-21 14:15:00+00:00,46.501455,12.931593,DPC,DPC
DPC::153,Ruda,TARIA2M,35.9,2026-06-21 14:15:00+00:00,45.832037,13.404023,DPC,DPC
DPC::154,Sant'Andrat del Cormor,TARIA2M,34.6,2026-06-21 14:15:00+00:00,45.914405,13.161958,DPC,DPC
DPC::157,San Francesco T. P.,TARIA2M,30.6,2026-06-21 14:15:00+00:00,46.312548,12.9365,DPC,DPC
DPC::158,San Volfango,TARIA2M,28.0,2026-06-21 14:15:00+00:00,46.165041,13.642786,DPC,DPC
DPC::159,Saletto,TARIA2M,29.9,2026-06-21 14:15:00+00:00,46.40277,13.375257,DPC,DPC
DPC::16,Cà Selva invaso,TARIA2M,29.2,2026-06-21 14:00:00+00:00,46.258478,12.700746,DPC,DPC
DPC::160,San Daniele del Friuli,TARIA2M,33.7,2026-06-21 14:15:00+00:00,46.15697,13.014047,DPC,DPC
DPC::161,San Lorenzo,TARIA2M,31.8,2026-06-21 14:15:00+00:00,45.766023,13.404773,DPC,DPC
DPC::162,San Pelagio,TARIA2M,30.1,2026-06-21 14:30:00+00:00,45.765502,13.686825,DPC,DPC
DPC::163,San Simeone Meteo,TARIA2M,21.5,2026-06-21 14:15:00+00:00,46.344524,13.10502,DPC,DPC
DPC::164,Sauris di sopra,TARIA2M,22.7,2026-06-21 14:15:00+00:00,46.467221,12.681982,DPC,DPC
DPC::166,Sella Chianzutan,TARIA2M,25.4,2026-06-21 14:15:00+00:00,46.358906,12.940325,DPC,DPC
DPC::167,Sella di Sompdogna,TARIA2M,24.1,2026-06-21 14:15:00+00:00,46.462104,13.448507,DPC,DPC
DPC::170,Spilimbergo,TARIA2M,34.9,2026-06-21 14:15:00+00:00,46.108589,12.882468,DPC,DPC
DPC::173,Subit di Attimis,TARIA2M,29.2,2026-06-21 14:15:00+00:00,46.204826,13.351728,DPC,DPC
DPC::174,Tarvisio,TARIA2M,28.2,2026-06-21 14:15:00+00:00,46.504294,13.593889,DPC,DPC
DPC::178,Timau,TARIA2M,24.2,2026-06-21 14:15:00+00:00,46.576328649824,13.006825447083,DPC,DPC
DPC::180,Tolmezzo meteo,TARIA2M,31.2,2026-06-21 14:15:00+00:00,46.421783,13.021855,DPC,DPC
DPC::183,Torviscosa,TARIA2M,36.3,2026-06-21 14:15:00+00:00,45.818806,13.275533,DPC,DPC
DPC::184,Tramonti di Sotto,TARIA2M,28.7,2026-06-21 14:15:00+00:00,46.298232,12.793013,DPC,DPC
DPC::185,Tramonti invaso,TARIA2M,27.9,2026-06-21 14:15:00+00:00,46.240651,12.750119,DPC,DPC
DPC::189,Tribil inferiore,TARIA2M,28.0,2026-06-21 14:30:00+00:00,46.119376554462,13.585106728836,DPC,DPC
DPC::19,Campone,TARIA2M,29.0,2026-06-21 14:15:00+00:00,46.259451,12.831403,DPC,DPC
DPC::190,Tricesimo,TARIA2M,33.7,2026-06-21 14:15:00+00:00,46.151582,13.213877,DPC,DPC
DPC::191,Trieste Cattinara,TARIA2M,31.6,2026-06-21 14:15:00+00:00,45.635369,13.83295,DPC,DPC
DPC::193,Uccea,TARIA2M,29.8,2026-06-21 14:15:00+00:00,46.306483,13.400202,DPC,DPC
DPC::194,Udine,TARIA2M,35.3,2026-06-21 14:15:00+00:00,46.064985,13.236595,DPC,DPC
DPC::196,Vacile,TARIA2M,34.6,2026-06-21 14:15:00+00:00,46.144543,12.887664,DPC,DPC
DPC::197,Val dei Sass,TARIA2M,18.8,2026-06-21 14:15:00+00:00,46.114392,12.492302,DPC,DPC
DPC::198,Val Ugovizza,TARIA2M,24.6,2026-06-21 14:15:00+00:00,46.542897,13.474891,DPC,DPC
DPC::2,Alesso,TARIA2M,34.1,2026-06-21 14:00:00+00:00,46.309217,13.055607,DPC,DPC
DPC::201,Villotta di Chions,TARIA2M,35.7,2026-06-21 14:15:00+00:00,45.855064,12.757509,DPC,DPC
DPC::206,Zeglianutto,TARIA2M,33.6,2026-06-21 14:15:00+00:00,46.195981,13.153527,DPC,DPC
DPC::208,Zompitta meteo,TARIA2M,34.5,2026-06-21 14:15:00+00:00,46.171431,13.25473,DPC,DPC
DPC::209,Zuiano,TARIA2M,34.7,2026-06-21 14:15:00+00:00,45.874009,12.713078,DPC,DPC
DPC::21,Casera Pradut,TARIA2M,22.2,2026-06-21 14:00:00+00:00,46.256859,12.563928,DPC,DPC
DPC::210,Capriva,TARIA2M,35.1933333333333,2026-06-21 14:15:00+00:00,45.958076,13.51241,DPC,DPC
DPC::211,Cervignano,TARIA2M,35.22,2026-06-21 14:15:00+00:00,45.849444,13.337006,DPC,DPC
DPC::212,Trieste,TARIA2M,29.8333333333333,2026-06-21 14:15:00+00:00,45.649981,13.752239,DPC,DPC
DPC::213,Lignano,TARIA2M,33.2666666666667,2026-06-21 14:15:00+00:00,45.701878,13.147102,DPC,DPC
DPC::214,Monte Zoncolan,TARIA2M,19.6333333333333,2026-06-21 14:15:00+00:00,46.502413,12.926352,DPC,DPC
DPC::215,Pradamano,TARIA2M,34.6533333333333,2026-06-21 14:15:00+00:00,46.04425,13.302889,DPC,DPC
DPC::216,Lauzacco,TARIA2M,34.6,2026-06-21 14:15:00+00:00,45.981902,13.272524,DPC,DPC
DPC::217,Bicinicco,TARIA2M,34.7133333333333,2026-06-21 14:15:00+00:00,45.928831,13.240113,DPC,DPC
DPC::218,Gorgo,TARIA2M,34.0666666666667,2026-06-21 14:15:00+00:00,45.736014,13.021434,DPC,DPC
DPC::219,Cave del Predil,TARIA2M,27.38,2026-06-21 14:15:00+00:00,46.437058,13.567822,DPC,DPC
DPC::22,Casera Zoufplan bassa,TARIA2M,20.1,2026-06-21 14:00:00+00:00,46.557692,12.983371,DPC,DPC
DPC::221,Musi,TARIA2M,28.3133333333333,2026-06-21 14:15:00+00:00,46.312676,13.274721,DPC,DPC
DPC::222,Chievolis,TARIA2M,26.62,2026-06-21 14:30:00+00:00,46.254593,12.734103,DPC,DPC
DPC::223,San Pietro al Natisone,TARIA2M,34.8266666666667,2026-06-21 14:15:00+00:00,46.114254,13.486846,DPC,DPC
DPC::224,Rivis,TARIA2M,33.98,2026-06-21 14:15:00+00:00,46.009008,12.945618,DPC,DPC
DPC::225,Camino,TARIA2M,34.2533333333333,2026-06-21 14:15:00+00:00,45.919409,12.937408,DPC,DPC
DPC::227,Scedina San Floriano,TARIA2M,33.5,2026-06-21 14:15:00+00:00,45.97707,13.59432,DPC,DPC
DPC::228,Fornace Lucinico,TARIA2M,35.0,2026-06-21 14:15:00+00:00,45.946762,13.565849,DPC,DPC
DPC::229,Nimis Ramandolo,TARIA2M,32.6666666666667,2026-06-21 14:30:00+00:00,46.219088,13.263235,DPC,DPC
DPC::23,Cason di Lanza,TARIA2M,22.9,2026-06-21 14:00:00+00:00,46.567936,13.168694,DPC,DPC
DPC::230,Savorgnano,TARIA2M,34.2,2026-06-21 14:15:00+00:00,46.163634,13.27627,DPC,DPC
DPC::231,Spessa di Cividale,TARIA2M,34.1666666666667,2026-06-21 14:30:00+00:00,46.033379,13.442843,DPC,DPC
DPC::232,Mariano del Friuli,TARIA2M,35.1,2026-06-21 14:30:00+00:00,45.906572,13.453118,DPC,DPC
DPC::233,Cormons Monte,TARIA2M,35.1666666666667,2026-06-21 14:15:00+00:00,45.961144,13.478387,DPC,DPC
DPC::234,Buttrio,TARIA2M,34.4333333333333,2026-06-21 14:15:00+00:00,46.00439,13.35599,DPC,DPC
DPC::235,Dolegnano,TARIA2M,34.8333333333333,2026-06-21 14:30:00+00:00,45.99164,13.41224,DPC,DPC
DPC::236,Premariacco Ipplis,TARIA2M,34.0666666666667,2026-06-21 14:30:00+00:00,46.03814,13.42421,DPC,DPC
DPC::237,Fogliano Redipuglia,TARIA2M,33.7333333333333,2026-06-21 14:15:00+00:00,45.86692,13.47545,DPC,DPC
DPC::238,Caneva,TARIA2M,33.8666666666667,2026-06-21 14:15:00+00:00,45.98485,12.46588,DPC,DPC
DPC::25,Cedarchis,TARIA2M,30.7,2026-06-21 14:15:00+00:00,46.456389,13.035886,DPC,DPC
DPC::28,Cellino,TARIA2M,26.9,2026-06-21 14:00:00+00:00,46.246394,12.471192,DPC,DPC
DPC::3,Alnicco,TARIA2M,33.8,2026-06-21 14:15:00+00:00,46.117875,13.165936,DPC,DPC
DPC::31,Chiout,TARIA2M,28.0,2026-06-21 14:15:00+00:00,46.45213,13.371963,DPC,DPC
DPC::32,Chiusaforte,TARIA2M,29.2,2026-06-21 14:15:00+00:00,46.40467,13.317505,DPC,DPC
DPC::33,Cilia,TARIA2M,28.4,2026-06-21 14:15:00+00:00,46.225803,12.795091,DPC,DPC
DPC::34,Cimolais,TARIA2M,24.1,2026-06-21 14:30:00+00:00,46.285646,12.440843,DPC,DPC
DPC::36,Cividale T. P.,TARIA2M,34.6,2026-06-21 14:15:00+00:00,46.096666,13.41823,DPC,DPC
DPC::37,Clauzetto,TARIA2M,29.9,2026-06-21 14:15:00+00:00,46.229907,12.917954,DPC,DPC
DPC::4,Andreis,TARIA2M,27.0,2026-06-21 14:15:00+00:00,46.198832,12.611949,DPC,DPC
DPC::40,Col della Gallina meteo,TARIA2M,22.9,2026-06-21 14:15:00+00:00,46.055336,12.462044,DPC,DPC
DPC::41,Collalto borgo di sotto,TARIA2M,33.0,2026-06-21 14:15:00+00:00,46.19208,13.203442,DPC,DPC
DPC::42,Collina,TARIA2M,24.4,2026-06-21 14:00:00+00:00,46.585563,12.839013,DPC,DPC
DPC::43,Colloredo di Prato,TARIA2M,34.1,2026-06-21 14:15:00+00:00,46.057162,13.139608,DPC,DPC
DPC::47,Cordenons,TARIA2M,33.7,2026-06-21 14:30:00+00:00,46.009192,12.700403,DPC,DPC
DPC::48,Cormons,TARIA2M,36.0,2026-06-21 14:00:00+00:00,45.976776,13.453358,DPC,DPC
DPC::5,Arba,TARIA2M,32.7,2026-06-21 14:15:00+00:00,46.142589,12.808347,DPC,DPC
DPC::503,Val Sughet,TARIA2M,19.5,2026-06-21 14:30:00+00:00,46.118707,12.505972,DPC,DPC
DPC::504,Trieste Nautico,TARIA2M,31.2866666666667,2026-06-21 14:30:00+00:00,45.647373,13.764613,DPC,DPC
DPC::505,Piancavallo,TARIA2M,23.72,2026-06-21 14:30:00+00:00,46.114924,12.524263,DPC,DPC
DPC::511,Borgo Grotta Gigante,TARIA2M,31.5266666666667,2026-06-21 14:30:00+00:00,45.709423,13.76463,DPC,DPC
DPC::514,Candaglia,TARIA2M,24.4,2026-06-21 14:15:00+00:00,46.064067,12.443082,DPC,DPC
DPC::515,Malghe Mersino,TARIA2M,22.8,2026-06-21 14:15:00+00:00,46.212423,13.524168,DPC,DPC
DPC::516,Montemaggiore,TARIA2M,28.6,2026-06-21 14:15:00+00:00,46.194466,13.532769,DPC,DPC
DPC::517,Palmanova,TARIA2M,35.7,2026-06-21 14:15:00+00:00,45.91118,13.333072,DPC,DPC
DPC::518,Stadio Biathlon Piani di Luzza,TARIA2M,23.4,2026-06-21 14:15:00+00:00,46.571172,12.745465,DPC,DPC
DPC::519,Matajur,TARIA2M,21.1266666666667,2026-06-21 14:00:00+00:00,46.211698,13.529182,DPC,DPC
DPC::52,Doberdò,TARIA2M,30.2,2026-06-21 14:15:00+00:00,45.842959,13.547246,DPC,DPC
DPC::520,Cazzaso,TARIA2M,26.3,2026-06-21 14:15:00+00:00,46.43068,12.99673,DPC,DPC
DPC::521,Fusine Valico,TARIA2M,27.8,2026-06-21 14:15:00+00:00,46.495869,13.68666,DPC,DPC
DPC::522,Claut tre pini,TARIA2M,27.0,2026-06-21 14:15:00+00:00,46.263452,12.500334,DPC,DPC
DPC::523,Malga Valine,TARIA2M,22.6,2026-06-21 14:15:00+00:00,46.236487,12.675633,DPC,DPC
DPC::524,Ravedis invaso,TARIA2M,29.7,2026-06-21 14:15:00+00:00,46.171862,12.656364,DPC,DPC
DPC::527,Monte Lussari,TARIA2M,21.0733333333333,2026-06-21 14:15:00+00:00,46.482062,13.520179,DPC,DPC
DPC::528,Pietratagliata,TARIA2M,25.5,2026-06-21 14:15:00+00:00,46.482524,13.299785,DPC,DPC
DPC::530,Forni di sopra,TARIA2M,24.3866666666667,2026-06-21 14:00:00+00:00,46.409755,12.593751,DPC,DPC
DPC::532,Coritis,TARIA2M,30.1,2026-06-21 14:15:00+00:00,46.347423,13.392928,DPC,DPC
DPC::534,Casera Pieltinis,TARIA2M,19.7,2026-06-21 14:15:00+00:00,46.484141,12.72301,DPC,DPC
DPC::535,Chiansaveit,TARIA2M,19.6,2026-06-21 14:15:00+00:00,46.451796,12.626534,DPC,DPC
DPC::536,Malga Chiampiuz,TARIA2M,19.5,2026-06-21 14:15:00+00:00,46.352878,12.67754,DPC,DPC
DPC::537,Malga Rest,TARIA2M,20.6,2026-06-21 14:15:00+00:00,46.348537,12.79841,DPC,DPC
DPC::538,Rifugio Pussa,TARIA2M,22.1,2026-06-21 14:15:00+00:00,46.345945,12.590436,DPC,DPC
DPC::539,Varmost M.te Simone,TARIA2M,17.2,2026-06-21 14:30:00+00:00,46.45473,12.559611,DPC,DPC
DPC::54,Erto e Casso,TARIA2M,21.2,2026-06-21 14:15:00+00:00,46.277792,12.370662,DPC,DPC
DPC::541,Livinal Lunc,TARIA2M,19.4,2026-06-21 14:15:00+00:00,46.37434,13.47033,DPC,DPC
DPC::542,Sella Nevea,TARIA2M,26.1,2026-06-21 14:15:00+00:00,46.3906,13.47604,DPC,DPC
DPC::543,Sacile,TARIA2M,35.4,2026-06-21 14:15:00+00:00,45.950911,12.502155,DPC,DPC
DPC::544,Prepotto_TS,TARIA2M,31.4,2026-06-21 14:15:00+00:00,45.760264,13.692423,DPC,DPC
DPC::545,Contovello,TARIA2M,30.8,2026-06-21 14:00:00+00:00,45.702031,13.729317,DPC,DPC
DPC::546,Bivacco Bianchi,TARIA2M,20.2,2026-06-21 14:15:00+00:00,46.456698,13.248559,DPC,DPC
DPC::547,Casera del Mestri,TARIA2M,22.5,2026-06-21 14:15:00+00:00,46.48154,13.140573,DPC,DPC
DPC::548,Gran Monte,TARIA2M,22.3,2026-06-21 14:15:00+00:00,46.290642,13.350665,DPC,DPC
DPC::549,Enemonzo,TARIA2M,26.8733333333333,2026-06-21 14:30:00+00:00,46.410423,12.862513,DPC,DPC
DPC::551,Vivaro,TARIA2M,32.9866666666667,2026-06-21 14:15:00+00:00,46.076489,12.768772,DPC,DPC
DPC::552,San Vito al Tagliamento,TARIA2M,34.18,2026-06-21 14:15:00+00:00,45.895674,12.815004,DPC,DPC
DPC::553,Brugnera,TARIA2M,34.6466666666667,2026-06-21 14:15:00+00:00,45.917922,12.544995,DPC,DPC
DPC::554,Gradisca S+M,TARIA2M,35.5733333333333,2026-06-21 14:15:00+00:00,45.889803,13.48185,DPC,DPC
DPC::555,Sgonico,TARIA2M,31.3066666666667,2026-06-21 14:15:00+00:00,45.737831,13.741996,DPC,DPC
DPC::556,Codroipo S+M,TARIA2M,34.4066666666667,2026-06-21 14:15:00+00:00,45.952356,13.002779,DPC,DPC
DPC::558,Udine S+M,TARIA2M,34.3266666666667,2026-06-21 14:15:00+00:00,46.035204,13.226687,DPC,DPC
DPC::559,Talmassons,TARIA2M,35.3133333333333,2026-06-21 14:15:00+00:00,45.882299,13.155793,DPC,DPC
DPC::56,Fagagna,TARIA2M,33.5,2026-06-21 14:00:00+00:00,46.1143,13.09823,DPC,DPC
DPC::560,Palazzolo S+M,TARIA2M,35.1,2026-06-21 14:15:00+00:00,45.805698,13.052581,DPC,DPC
DPC::561,Fossalon,TARIA2M,31.44,2026-06-21 14:15:00+00:00,45.714761,13.45882,DPC,DPC
DPC::562,Gemona S+M,TARIA2M,33.82,2026-06-21 14:15:00+00:00,46.261279,13.12209,DPC,DPC
DPC::563,Cividale S+M,TARIA2M,35.4666666666667,2026-06-21 14:15:00+00:00,46.080373,13.420006,DPC,DPC
DPC::564,Ariis,TARIA2M,33.4533333333333,2026-06-21 14:15:00+00:00,45.871692,13.083567,DPC,DPC
DPC::565,Baldass,TARIA2M,18.8,2026-06-21 14:15:00+00:00,46.243419,12.572656,DPC,DPC
DPC::566,Casera Podestine,TARIA2M,23.1,2026-06-21 14:15:00+00:00,46.297487,12.601825,DPC,DPC
DPC::568,Pala d'Altei,TARIA2M,22.4933333333333,2026-06-21 14:15:00+00:00,46.157276,12.597008,DPC,DPC
DPC::569,Fagagna S+M,TARIA2M,33.9133333333333,2026-06-21 14:15:00+00:00,46.101703,13.0739,DPC,DPC
DPC::570,Tarvisio S+M,TARIA2M,28.5,2026-06-21 14:15:00+00:00,46.510736,13.552011,DPC,DPC
DPC::574,Boa Paloma,TARIA2M,28.4266666666667,2026-06-21 14:15:00+00:00,45.61858,13.5653,DPC,DPC
DPC::578,Grado Boa Meteo,TARIA2M,28.0,2026-06-21 14:15:00+00:00,45.59447,13.34381,DPC,DPC
DPC::580,Attimis B.go Faris,TARIA2M,33.1,2026-06-21 14:15:00+00:00,46.173115,13.317904,DPC,DPC
DPC::581,Clodig,TARIA2M,27.5,2026-06-21 14:15:00+00:00,46.155714,13.592415,DPC,DPC
DPC::582,Savogna,TARIA2M,29.6,2026-06-21 14:15:00+00:00,46.155630081339,13.527176678181,DPC,DPC
DPC::584,Gorgazzo,TARIA2M,33.9,2026-06-21 14:00:00+00:00,46.036896805409,12.496647834778,DPC,DPC
DPC::585,Gorizia ARPA,TARIA2M,35.4,2026-06-21 14:15:00+00:00,45.93043,13.62839,DPC,DPC
DPC::586,Rigolato,TARIA2M,28.5,2026-06-21 14:15:00+00:00,46.554586,12.853858,DPC,DPC
DPC::588,Tarcento Meteo,TARIA2M,33.5,2026-06-21 14:00:00+00:00,46.21651923701,13.224266767502,DPC,DPC
DPC::59,Forcate,TARIA2M,33.9,2026-06-21 14:00:00+00:00,45.998401,12.588671,DPC,DPC
DPC::594,Gorizia Consorzio di Bonifica,TARIA2M,35.2,2026-06-21 14:15:00+00:00,45.93393,13.59649,DPC,DPC
DPC::598,Ampezzo,TARIA2M,28.2,2026-06-21 14:15:00+00:00,46.414287,12.804309,DPC,DPC
DPC::6,Arzenutto,TARIA2M,33.6,2026-06-21 14:30:00+00:00,46.016584,12.870542,DPC,DPC
DPC::60,Forcella Savalons,TARIA2M,15.9,2026-06-21 14:30:00+00:00,46.349772,12.486019,DPC,DPC
DPC::600,Canebola,TARIA2M,29.5,2026-06-21 14:15:00+00:00,46.181545,13.393231,DPC,DPC
DPC::601,Faedis,TARIA2M,34.7733333333333,2026-06-21 14:15:00+00:00,46.1315,13.352652,DPC,DPC
DPC::603,Oseacco,TARIA2M,30.5,2026-06-21 14:15:00+00:00,46.363551,13.313233,DPC,DPC
DPC::604,Passo della Mauria,TARIA2M,16.6,2026-06-21 14:15:00+00:00,46.454024,12.514507,DPC,DPC
DPC::605,Stupizza,TARIA2M,28.2,2026-06-21 14:15:00+00:00,46.201317,13.469899,DPC,DPC
DPC::606,Basovizza,TARIA2M,30.6,2026-06-21 14:30:00+00:00,45.644008,13.876164,DPC,DPC
DPC::607,Pinzano,TARIA2M,33.6,2026-06-21 14:15:00+00:00,46.181142,12.950781,DPC,DPC
DPC::608,Poffabro,TARIA2M,27.9,2026-06-21 14:15:00+00:00,46.215047,12.707587,DPC,DPC
DPC::609,Val Saisera,TARIA2M,29.2,2026-06-21 14:15:00+00:00,46.46771,13.49666,DPC,DPC
DPC::61,Forni Avoltri,TARIA2M,24.8,2026-06-21 14:15:00+00:00,46.586742,12.773752,DPC,DPC
DPC::610,Vedronza,TARIA2M,32.2,2026-06-21 14:15:00+00:00,46.261776,13.256179,DPC,DPC
DPC::612,Comeglians (new),TARIA2M,24.2,2026-06-21 14:30:00+00:00,46.516967210607,12.864919432694,DPC,DPC
DPC::613,Padriciano,TARIA2M,30.1,2026-06-21 14:15:00+00:00,45.65504,13.844509,DPC,DPC
DPC::615,Cavasso Nuovo,TARIA2M,32.8,2026-06-21 14:00:00+00:00,46.194425,12.775264,DPC,DPC
DPC::616,Sauris di sotto,TARIA2M,22.2,2026-06-21 14:15:00+00:00,46.466196,12.710435,DPC,DPC
DPC::62,Forni di sotto,TARIA2M,23.9,2026-06-21 14:15:00+00:00,46.392896,12.714826,DPC,DPC
DPC::627,Amaro,TARIA2M,31.4333333333333,2026-06-21 14:30:00+00:00,46.371503,13.071209,DPC,DPC
DPC::629,Pordenone Comina,TARIA2M,34.6133333333333,2026-06-21 14:00:00+00:00,45.98689,12.65388,DPC,DPC
DPC::63,Fusine Alpe del lago,TARIA2M,25.5,2026-06-21 14:30:00+00:00,46.467944,13.663756,DPC,DPC
DPC::64,Gemona del Friuli,TARIA2M,32.6,2026-06-21 14:15:00+00:00,46.278771,13.141196,DPC,DPC
DPC::65,Gorizia aeroporto,TARIA2M,35.9,2026-06-21 14:00:00+00:00,45.910395,13.595503,DPC,DPC
DPC::69,Grado Meteo,TARIA2M,29.4333333333333,2026-06-21 14:15:00+00:00,45.680255,13.373272,DPC,DPC
DPC::70,Grions,TARIA2M,33.2,2026-06-21 14:15:00+00:00,46.047548,12.981692,DPC,DPC
DPC::72,La Baita Meteo,TARIA2M,33.2,2026-06-21 14:15:00+00:00,45.946833,13.512472,DPC,DPC
DPC::74,Latisana 1,TARIA2M,34.7,2026-06-21 14:15:00+00:00,45.772858,12.996778,DPC,DPC
DPC::75,Lesis (ex Claut),TARIA2M,23.3,2026-06-21 14:15:00+00:00,46.272132,12.5446,DPC,DPC
DPC::76,Lestizza,TARIA2M,34.8,2026-06-21 14:15:00+00:00,45.951091,13.135254,DPC,DPC
DPC::78,Lignano Sabbiadoro,TARIA2M,33.9,2026-06-21 14:15:00+00:00,45.686555,13.121167,DPC,DPC
DPC::8,Aviano,TARIA2M,33.6,2026-06-21 14:00:00+00:00,46.064625,12.603369,DPC,DPC
DPC::80,Magnano in Riviera,TARIA2M,33.3,2026-06-21 14:15:00+00:00,46.228391,13.161542,DPC,DPC
DPC::81,Malborghetto F. Fella,TARIA2M,29.6,2026-06-21 14:15:00+00:00,46.505812,13.440331,DPC,DPC
DPC::82,Malga Acomizza,TARIA2M,20.5,2026-06-21 14:15:00+00:00,46.547986,13.515642,DPC,DPC
DPC::83,Malga Cjariguart,TARIA2M,20.5,2026-06-21 14:30:00+00:00,46.360224,13.187742,DPC,DPC
DPC::84,Malga Plotta,TARIA2M,18.2,2026-06-21 14:15:00+00:00,46.594863,12.8996,DPC,DPC
DPC::85,Maniago,TARIA2M,32.7,2026-06-21 14:15:00+00:00,46.173929,12.718688,DPC,DPC
DPC::89,Meduno,TARIA2M,28.9,2026-06-21 14:15:00+00:00,46.217903,12.77291,DPC,DPC
DPC::9,Azzida,TARIA2M,33.4,2026-06-21 14:00:00+00:00,46.118391,13.494746,DPC,DPC
DPC::90,Moggio Udinese,TARIA2M,31.6,2026-06-21 14:15:00+00:00,46.399703,13.186236,DPC,DPC
DPC::92,Monfalcone,TARIA2M,27.6733333333333,2026-06-21 14:15:00+00:00,45.780302,13.54963,DPC,DPC
DPC::93,Monfalcone pluvio,TARIA2M,29.5,2026-06-21 14:15:00+00:00,45.796465,13.511528,DPC,DPC
DPC::94,Monte Prat,TARIA2M,28.1,2026-06-21 14:15:00+00:00,46.241361,12.993028,DPC,DPC
DPC::95,Muggia,TARIA2M,30.5,2026-06-21 14:15:00+00:00,45.600676,13.775738,DPC,DPC
DPC::96,Mure,TARIA2M,33.9,2026-06-21 14:15:00+00:00,45.840301,12.80522,DPC,DPC
DPC::98,Musi (nivometrica),TARIA2M,26.3,2026-06-21 14:30:00+00:00,46.307212,13.27273,DPC,DPC
ADRIATIC::MH_dpcn-marche_Ancona_Regione,Ancona Regione,PRESS,1011.0,2026-06-21 16:00:00+00:00,43.6103,13.5083,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Camerino,Camerino,PRESS,959.0,2026-06-21 16:00:00+00:00,43.1461,13.0661,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Colle,Colle,PRESS,984.0,2026-06-21 16:00:00+00:00,43.5347,13.0564,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Isola_San_Biagio,Isola San Biagio,PRESS,886.0,2026-06-21 16:00:00+00:00,42.9181,13.2989,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Monte_Bove_Sud,Monte Bove Sud,PRESS,821.0,2026-06-21 16:00:00+00:00,42.9119,13.1892,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Monte_Prata,Monte Prata,PRESS,838.0,2026-06-21 16:00:00+00:00,42.8736,13.205,MeteoHub_dpcn-marche,ADRIATIC
